place,ID,year,police_perc,BIPOC,Region,Population,total_exp,all_crimjustice_perc,corr_perc
Itasca County,27061,2000,0.067248341,0.056783051,Greater Minnesota,43992,41303056,0.137199993,0.069951652
Jackson County,27063,2000,0.055366131,0.038072417,Greater Minnesota,11268,10729574,0.116416551,0.06105042
Kanabec County,27065,2000,0.127376482,0.033742331,Greater Minnesota,14996,11067145,0.150615719,0.023239236
Kandiyohi County,27067,2000,0.099850858,0.096861879,Greater Minnesota,41203,31653118,0.203796605,0.103945747
Kittson County,27069,2000,0.079967857,0.027057711,Greater Minnesota,5285,6445002,0.109639376,0.029671519
Koochiching County,27071,2000,0.095629603,0.042563567,Greater Minnesota,14355,14115012,0.115511131,0.019881528
Lac qui Parle County,27073,2000,0.089739741,0.012644106,Greater Minnesota,8067,5665539,0.097370259,0.007630518
Lake County,27075,2000,0.166397185,0.023060228,Greater Minnesota,11058,13715232,0.172166829,0.005769644
Lake of the Woods County,27077,2000,0.082179289,0.032950022,Greater Minnesota,4522,6927451,0.083050317,0.000871027
Le Sueur County,27079,2000,0.073848418,0.052269331,Greater Minnesota,25426,15031859,0.129065008,0.05521659
Lincoln County,27081,2000,0.2869881,0.015554519,Greater Minnesota,6429,5797101,0.294815978,0.007827878
Lyon County,27083,2000,0.167754233,0.082084562,Greater Minnesota,25425,10709542,0.19649309,0.028738857
Mahnomen County,27087,2000,0.160401032,0.373410405,Greater Minnesota,5190,6956944,0.174361904,0.013960871
Marshall County,27089,2000,0.10602104,0.039881832,Greater Minnesota,10155,9174811,0.113431437,0.007410398
Martin County,27091,2000,0.159062839,0.032198881,Greater Minnesota,21802,11230637,0.190470763,0.031407925
McLeod County,27085,2000,0.109995382,0.051292338,Greater Minnesota,34898,21813334,0.169209164,0.059213782
Meeker County,27093,2000,0.149046377,0.032547253,Greater Minnesota,22644,13324819,0.169258284,0.020211907
Mille Lacs County,27095,2000,0.07802069,0.070309001,Greater Minnesota,22330,16853286,0.214299929,0.13627924
Morrison County,27097,2000,0.074835641,0.019487891,Greater Minnesota,31712,20687910,0.150120674,0.075285034
Mower County,27099,2000,0.084158996,0.07043494,Greater Minnesota,38603,24816218,0.131943635,0.047784638
Murray County,27101,2000,0.09240321,0.025641026,Greater Minnesota,9165,6347734,0.097958736,0.005555526
Nicollet County,27103,2000,0.059653826,0.045883578,Greater Minnesota,29771,21255116,0.091915706,0.03226188
Nobles County,27105,2000,0.068662261,0.17281106,Greater Minnesota,20832,12270132,0.120985088,0.052322827
Norman County,27107,2000,0.072035605,0.065170653,Greater Minnesota,7442,6677906,0.092718136,0.020682531
Olmsted County,27109,2000,0.071347193,0.110068637,Greater Minnesota,124277,87871306,0.186542647,0.115195454
Otter Tail County,27111,2000,0.07910716,0.035375007,Greater Minnesota,57159,33490584,0.15086745,0.071760289
Pennington County,27113,2000,0.153427286,0.035998233,Greater Minnesota,13584,10046492,0.176326622,0.022899336
Pine County,27115,2000,0.121672209,0.068903129,Greater Minnesota,26530,19938867,0.18323639,0.06156418
Pipestone County,27117,2000,0.066308695,0.036078828,Greater Minnesota,9895,6359543,0.111977858,0.045669162
Polk County,27119,2000,0.053643402,0.07571169,Greater Minnesota,31369,29306139,0.098209832,0.04456643
Pope County,27121,2000,0.088843834,0.014061944,Greater Minnesota,11236,7979901,0.115312208,0.026468373
Ramsey County,27123,2000,0.067553388,0.247315742,Core counties,511035,402314642,0.173065869,0.105512481
Red Lake County,27125,2000,0.131596286,0.027448244,Greater Minnesota,4299,4400033,0.145568681,0.013972395
Redwood County,27127,2000,0.111075668,0.055664585,Greater Minnesota,16815,12417310,0.129617848,0.01854218
Renville County,27129,2000,0.063184548,0.062317827,Greater Minnesota,17154,17169625,0.070937601,0.007753052
Rice County,27131,2000,0.088432328,0.095438101,Greater Minnesota,56665,26945689,0.19105635,0.102624023
Rock County,27133,2000,0.096732246,0.033432774,Greater Minnesota,9721,6871049,0.100170003,0.003437757
Roseau County,27135,2000,0.075585813,0.043640592,Greater Minnesota,16338,9860144,0.10976432,0.034178507
Scott County,27139,2000,0.033456205,0.075588281,Twin Cities suburbs,89498,44890896,0.157113416,0.123657211
Sherburne County,27141,2000,0.100885844,0.038530202,Greater Minnesota,64417,32939775,0.215491029,0.114605185
Sibley County,27143,2000,0.104019233,0.066358427,Greater Minnesota,15356,10552087,0.126146989,0.022127755
St. Louis County,27137,2000,0,0.055922365,Greater Minnesota,0,0,0,0
Stearns County,27145,2000,0.076466502,0.048075335,Greater Minnesota,133166,60081132,0.188805747,0.112339245
Steele County,27147,2000,0.13759355,0.067280285,Greater Minnesota,33680,18799028,0.160751449,0.023157899
Stevens County,27149,2000,0.094943375,0.04237541,Greater Minnesota,10053,6864934,0.103055907,0.008112532
Swift County,27151,2000,0.11083573,0.102709936,Greater Minnesota,11956,9262717,0.11659743,0.0057617
Todd County,27153,2000,0.071297826,0.033693605,Greater Minnesota,24426,17591967,0.107675111,0.036377285
Traverse County,27155,2000,0.089219354,0.045476536,Greater Minnesota,4134,4864931,0.095327354,0.006108
Wabasha County,27157,2000,0.091212282,0.029708468,Greater Minnesota,21610,13689220,0.157470842,0.06625856
Wadena County,27159,2000,0.065418047,0.027200467,Greater Minnesota,13713,11374644,0.075411679,0.009993631
Waseca County,27161,2000,0.133047695,0.068011882,Greater Minnesota,19526,12449325,0.15749625,0.024448554
Washington County,27163,2000,0.168249547,0.074563715,Twin Cities suburbs,201130,102183675,0.235133802,0.066884255
Watonwan County,27165,2000,0.109918601,0.170764567,Greater Minnesota,11876,10224648,0.132069974,0.022151374
Wilkin County,27167,2000,0.102525995,0.03166153,Greater Minnesota,7138,7232517,0.108578659,0.006052665
Winona County,27169,2000,0.086934129,0.049274782,Greater Minnesota,49985,25782636,0.139578707,0.052644578
Wright County,27171,2000,0.169114201,0.027748761,Greater Minnesota,89986,42763783,0.262650874,0.093536673
Yellow Medicine County,27173,2000,0.06780327,0.046119134,Greater Minnesota,11080,8214884,0.136522926,0.068719656
